Tootsie	1982	7.4	33309
Top Gun	1986	6.6	85086
Top Secret!	1984	7.0	21486
Tora! Tora! Tora!	1970	7.5	10934
Torque	2004	3.6	13595
Total Recall	1990	7.4	75384
Touch of Evil	1958	8.3	35093
Touching the Void	2003	8.0	12558
Toy Story	1995	8.2	171201
Toy Story 2	1999	8.0	131983
Toy Story 3	2010	8.7	116265
Toys	1992	4.7	13546
Trading Places	1983	7.4	32421
Traffic	2000	7.8	89750
Training Day	2001	7.6	89703
Trainspotting	1996	8.2	164398
Traitor	2008	7.1	23979
Transamerica	2005	7.5	20303
Transformers	2007	7.3	209694
Transformers: Revenge of the Fallen	2009	5.9	105611
Transporter 2	2005	6.1	43073
Transporter 3	2008	5.9	34093
Transsiberian	2008	6.8	19573
Trapped	2002	6.0	11170
Treasure Planet	2002	6.6	13397
Tremors	1990	7.1	32365
Triangle	2009	6.8	12016
Trick 'r Treat	2007	7.0	16084
Tristan + Isolde	2006	7.0	20699
Trois couleurs: Bleu	1993	7.9	25846
Trois couleurs: Rouge	1994	8.1	26313
Troll 2	1990	2.2	12454
Tropa de Elite	2007	8.0	22796
Tropic Thunder	2008	7.2	114612
Troy	2004	7.0	140090
True Crime	1999	6.4	13494
True Grit	1969	7.3	11795
True Grit	2010	8.0	47715
True Lies	1994	7.2	85120
True Romance	1993	7.9	77929
Trzy kolory: Bialy	1994	7.7	18351
Tsotsi	2005	7.4	13813
Turistas	2006	5.0	15906
Turner & Hooch	1989	5.6	18450
Twelve Monkeys	1995	8.1	184078
Twilight Zone: The Movie	1983	6.3	12454
Twin Peaks: Fire Walk with Me	1992	7.0	22158
Twister	1996	6.0	64759
Two Lovers	2008	7.2	11741
Two Weeks Notice	2002	5.8	36881
Two for the Money	2005	6.1	19327
U Turn	1997	6.7	26177
U-571	2000	6.5	33656
U.S. Marshals	1998	6.3	27476
UHF	1989	6.7	13006
Ultimo tango a Parigi	1972	7.1	14994
Ultraviolet	2006	4.0	30253
Un chien andalou	1929	8.0	12928
Un long dimanche de fiançailles	2004	7.8	31661
Un prophète	2009	8.0	20530
Unbreakable	2000	7.3	103440
Uncle Buck	1989	6.7	22032
Under Siege	1992	6.3	26849
Under Siege 2: Dark Territory	1995	5.1	15931
Under Suspicion	2000	6.5	11007
Under the Tuscan Sun	2003	6.7	15005
Undercover Brother	2002	5.7	14843
Underground	1995	8.1	16575
Underworld	2003	6.8	70680
Underworld: Evolution	2006	6.6	51751
Underworld: Rise of the Lycans	2009	6.4	29615
Unfaithful	2002	6.6	25571
Unforgiven	1992	8.3	108622
United 93	2006	7.8	48626
Universal Soldier	1992	5.7	22313
Universal Soldier: The Return	1999	3.5	10703
Unknown	2006	6.5	12995
Unstoppable	2010	6.9	27302
Unthinkable	2010	7.1	21218
Untraceable	2008	6.1	23173
Up	2009	8.4	135893
Up in Smoke	1978	6.8	11798
Uptown Girls	2003	5.7	10531
Urban Legend	1998	5.2	20135
V for Vendetta	2006	8.2	248848
Vacancy	2007	6.3	33300
Vacation	1983	7.3	25265
Valentine	2001	4.3	11916
Valentine's Day	2010	5.7	23198
Valkyrie	2008	7.2	60423
Vals Im Bashir	2008	8.0	20110
Vampire Hunter D: Bloodlust	2000	7.8	10462
Vampires	1998	5.9	20089
Vampires Suck	2010	3.3	13607
Van Helsing	2004	5.6	73957
Van Wilder	2002	6.1	32895
Vanilla Sky	2001	6.9	93893
Vantage Point	2008	6.7	56040
Varsity Blues	1999	6.1	18623
Vegas Vacation	1997	5.5	13983
Velvet Goldmine	1998	6.7	14792
Vera Drake	2004	7.8	11538
Vertical Limit	2000	5.6	25590
Vertigo	1958	8.5	99539
Very Bad Things	1998	6.1	23630
Vicky Cristina Barcelona	2008	7.3	58081
Videodrome	1983	7.3	21679
View from the Top	2003	5.0	10966
Vincent	1982	8.4	10179
Virtuosity	1995	5.3	11545
Virus	1999	4.5	10947
Volcano	1997	5.2	22537
Vozvrashchenie	2003	8.1	12398
WALL·E	2008	8.5	206716
Wag the Dog	1997	7.1	37546
Wait Until Dark	1967	7.9	10584
Waiting for Guffman	1996	7.5	15204
Waitress	2007	7.2	21206
Waking Life	2001	7.6	22603
Waking Ned	1998	7.2	13471
Walk Hard: The Dewey Cox Story	2007	6.7	29333
Walk the Line	2005	7.9	90031
Walking Tall	2004	5.9	21894
Wall Street	1987	7.3	43349
Wall Street: Money Never Sleeps	2010	6.4	23343
Wallace & Gromit in The Curse of the Were-Rabbit	2005	7.8	40028
Wallace & Gromit in The Wrong Trousers	1993	8.6	25051
Wallace and Gromit in A Close Shave	1995	8.3	17537
Wanted	2008	6.8	114403
War	2007	6.1	30504
War of the Worlds	2005	6.5	141283
War, Inc.	2008	5.7	13001
WarGames	1983	7.0	27520
Wasabi	2001	6.5	12450
Watchmen	2009	7.7	144755
Watership Down	1978	7.7	10129
Waterworld	1995	5.8	57948
Wayne's World	1992	6.9	44908
Wayne's World 2	1993	5.8	26855
We Are Marshall	2006	7.1	15882
We Own the Night	2007	7.0	40328
We Were Soldiers	2002	7.0	44887
Wedding Crashers	2005	7.1	100065
Weekend at Bernie's	1989	5.9	12766
Weird Science	1985	6.3	21958
Welcome to the Dollhouse	1995	7.4	13955
West Side Story	1961	7.7	30823
Westworld	1973	7.1	10751
Wet Hot American Summer	2001	6.5	11656
Whale Rider	2002	7.7	22379
What About Bob?	1991	6.8	23676
What Dreams May Come	1998	6.6	32197
What Ever Happened to Baby Jane?	1962	8.0	13456
What Happens in Vegas	2008	6.0	37631
What Just Happened	2008	5.9	13625
What Lies Beneath	2000	6.5	47950
What Women Want	2000	6.3	58788
What a Girl Wants	2003	5.7	13551
What's Eating Gilbert Grape	1993	7.8	55059
Whatever Works	2009	7.2	20696
When Harry Met Sally...	1989	7.7	53148
When a Stranger Calls	2006	4.8	17434
When in Rome	2010	5.1	11176
Where Eagles Dare	1968	7.7	16853
Where the Heart Is	2000	6.5	13906
Where the Wild Things Are	2009	7.1	35276
While You Were Sleeping	1995	6.5	27505
Whip It	2009	7.0	17435
White Chicks	2004	5.0	28393
White Heat	1949	8.2	10784
White Men Can't Jump	1992	6.4	22829
White Oleander	2002	7.0	14281
Whiteout	2009	5.3	11922
Who Framed Roger Rabbit	1988	7.6	57313
Who's Afraid of Virginia Woolf?	1966	8.2	21785
Who's Your Caddy?	2007	1.8	11599
Wicker Park	2004	6.9	20372
Wild Hogs	2007	6.0	42797
Wild Things	1998	6.6	41900
Wild Wild West	1999	4.3	57761
Wild at Heart	1990	7.2	30485
Willow	1988	7.1	34815
Willy Wonka & the Chocolate Factory	1971	7.8	49061
Wimbledon	2004	6.3	23101
Win a Date with Tad Hamilton!	2004	5.7	10859
Windtalkers	2002	5.9	27788
Winter's Bone	2010	7.4	22166
Withnail & I	1987	7.8	14605
Without a Paddle	2004	5.7	18034
Witness	1985	7.6	31664
Witness for the Prosecution	1957	8.4	19961
Wo hu cang long	2000	8.0	115251
Wolf	1994	6.0	21216
Wolf Creek	2005	6.3	24009
Wonder Boys	2000	7.5	32680
Wonderland	2003	6.6	12488
Working Girl	1988	6.6	19733
World Trade Center	2006	6.2	36067
Wristcutters: A Love Story	2006	7.4	16786
Wrong Turn 2: Dead End	2007	5.6	11061
Wyatt Earp	1994	6.4	16393
X-Men	2000	7.4	128473
X-Men Origins: Wolverine	2009	6.7	87716
X-Men: The Last Stand	2006	6.9	115470
X2	2003	7.8	119332
Y tu mamá también	2001	7.8	38955
Year One	2009	5.0	26799
Yeopgijeogin geunyeo	2001	8.2	15313
Yes Man	2008	7.0	70395
Ying xiong	2002	8.0	79251
Yip Man	2008	8.2	19146
You Can Count on Me	2000	7.7	14644
You Don't Mess with the Zohan	2008	5.6	57917
You Got Served	2004	2.7	18119
You Only Live Twice	1967	6.9	26084
You've Got Mail	1998	6.3	56065
You, Me and Dupree	2006	5.6	31073
Young Frankenstein	1974	8.0	59170
Young Guns	1988	6.6	22206
Young Guns II	1990	6.0	11767
Youth in Revolt	2009	6.7	20167
Yôjinbô	1961	8.4	31794
Zack and Miri Make a Porno	2008	7.0	60966
Zathura: A Space Adventure	2005	6.2	17765
Zatôichi	2003	7.6	23025
Zeitgeist	2007	8.5	19823
Zelig	1983	7.7	14495
Zombieland	2009	7.8	99116
Zoolander	2001	6.4	73740
Zulu	1964	7.8	13184
Zwartboek	2006	8.0	29832
[Rec]	2007	7.7	40125
[Rec] 2	2009	6.7	11284
eXistenZ	1999	6.8	37567
xXx	2002	5.6	56643
xXx: State of the Union	2005	4.1	20877
¡Three Amigos!	1986	6.1	23361
À bout de souffle	1960	8.0	22566
Æon Flux	2005	5.4	38485
Ôdishon	1999	7.3	22834
